_id,Sample Number,Sample Date,PartialPostalCode,Lead Amount (ppm),SampleDate
11551,2846666,2022-04-11,M6N,0.00139,2022-04-11
11552,2846667,2022-04-11,M2N,0.0000522,2022-04-11
11553,2846757,2022-04-12,M6E,0.00262,2022-04-12
11554,2847855,2022-04-14,M6J,0.000812,2022-04-14
11555,2847856,2022-04-16,M6G,<0.00005,2022-04-16
11556,2847857,2022-04-17,M3L,0.000469,2022-04-17
11557,2847858,2022-04-18,M6P,<0.00005,2022-04-18
11558,2847859,2022-04-19,M4W,0.000141,2022-04-19
11559,2853103,2022-04-19,M6E,0.000701,2022-04-19
11560,2848840,2022-04-20,M6G,0.000832,2022-04-20
11561,2848845,2022-04-20,M4M,0.00149,2022-04-20
11562,2848851,2022-04-21,M6R,<0.00005,2022-04-21
11563,2848850,2022-04-21,M6J,<0.00005,2022-04-21
11564,2848847,2022-04-21,M1N,<0.00005,2022-04-21
11565,2853109,2022-04-21,M4J,<0.00005,2022-04-21
11566,2853108,2022-04-21,M6N,0.000911,2022-04-21
11567,2853112,2022-04-22,M4C,0.000517,2022-04-22
11568,2853130,2022-04-22,M2N,0.0000502,2022-04-22
11569,2853160,2022-04-24,M6B,0.00005,2022-04-24
11570,2853151,2022-04-24,M6B,0.0000833,2022-04-24
11571,2853147,2022-04-24,M6R,0.00138,2022-04-24
11572,2853202,2022-04-25,M6G,<0.00005,2022-04-25
11573,2853100,2022-04-25,M6J,0.00160,2022-04-25
11574,2853193,2022-04-25,M6E,0.000483,2022-04-25
11575,2853172,2022-04-25,M6N,0.000400,2022-04-25
11576,2853187,2022-04-25,M6H,0.00103,2022-04-25
11577,2853190,2022-04-25,M4K,0.00250,2022-04-25
11578,2853175,2022-04-25,M4R,0.000352,2022-04-25
11579,2853188,2022-04-25,M4R,0.000638,2022-04-25
11580,2853198,2022-04-25,M4S,<0.00005,2022-04-25
11581,2853166,2022-04-25,M9C,<0.00005,2022-04-25
11582,2853209,2022-04-26,M6E,<0.00005,2022-04-26
11583,2853220,2022-04-26,M4R,0.00111,2022-04-26
11584,2853204,2022-04-26,M5P,0.0000547,2022-04-26
11585,2853215,2022-04-26,M4M,0.000446,2022-04-26
11586,2853217,2022-04-26,M5R,<0.00005,2022-04-26
11587,2853206,2022-04-26,M5A,<0.00005,2022-04-26
11588,2857475,2022-04-27,M4R,0.000276,2022-04-27
11589,2853229,2022-04-27,M5A,0.000814,2022-04-27
11590,2853234,2022-04-27,M1E,<0.00005,2022-04-27
11591,2853227,2022-04-27,M1R,<0.00005,2022-04-27
11592,2853222,2022-04-27,M6H,<0.00005,2022-04-27
11593,2853224,2022-04-27,M4B,<0.00005,2022-04-27
11594,2853232,2022-04-27,M4A,0.000105,2022-04-27
11595,2853236,2022-04-28,M6E,0.0000632,2022-04-28
11596,2853242,2022-04-28,M1R,<0.00005,2022-04-28
11597,2853244,2022-04-28,M4R,0.00122,2022-04-28
11598,2853239,2022-04-28,M6G,0.0000622,2022-04-28
11599,2857473,2022-04-28,M1P,<0.00005,2022-04-28
11600,2853245,2022-04-29,M6P,0.0490,2022-04-29
11601,2853247,2022-04-29,M1R,0.0000515,2022-04-29
11602,2853250,2022-05-01,M4B,<0.00005,2022-05-01
11603,2857487,2022-05-01,M4P,0.0000573,2022-05-01
11604,2853248,2022-05-01,M6P,<0.00005,2022-05-01
11605,2857496,2022-05-02,M6N,0.000717,2022-05-02
11606,2857498,2022-05-02,M6E,0.0000646,2022-05-02
11607,2857550,2022-05-02,M4C,0.000369,2022-05-02
11608,2857518,2022-05-03,M1K,<0.00005,2022-05-03
11609,2857500,2022-05-03,M6E,0.00250,2022-05-03
11610,2857499,2022-05-03,M2J,<0.00005,2022-05-03
11611,2857512,2022-05-03,M1K,0.000142,2022-05-03
11612,2857533,2022-05-04,M6N,0.0135,2022-05-04
11613,2857547,2022-05-04,M4K,0.000840,2022-05-04
11614,2857546,2022-05-04,M4C,0.0000850,2022-05-04
11615,2859564,2022-05-05,M4C,0.00315,2022-05-05
11616,2857552,2022-05-05,M6G,0.000357,2022-05-05
11617,2857551,2022-05-05,M8Y,0.000229,2022-05-05
11618,2857549,2022-05-05,M6B,0.0000850,2022-05-05
11619,2857548,2022-05-05,M6N,0.0130,2022-05-05
11620,2857562,2022-05-06,M4W,0.0000579,2022-05-06
11621,2857554,2022-05-06,M4K,0.000136,2022-05-06
11622,2857553,2022-05-06,M4W,<0.00005,2022-05-06
11623,2857556,2022-05-06,M4C,0.0000569,2022-05-06
11624,2857557,2022-05-06,M9C,<0.00005,2022-05-06
11625,2857555,2022-05-06,M4C,<0.00005,2022-05-06
11626,2857565,2022-05-10,M6G,<0.00005,2022-05-10
11627,2857564,2022-05-10,M1M,0.00214,2022-05-10
11628,2857586,2022-05-10,M6E,0.00105,2022-05-10
11629,2857594,2022-05-10,M4K,<0.00005,2022-05-10
11630,2857588,2022-05-11,M6G,0.0000740,2022-05-11
11631,2857597,2022-05-11,M1K,0.00140,2022-05-11
11632,2868213,2022-05-11,M4A,<0.00005,2022-05-11
11633,2857599,2022-05-11,M5M,<0.00005,2022-05-11
11634,2859578,2022-05-12,M6K,<0.00005,2022-05-12
11635,2859580,2022-05-13,M1M,<0.00005,2022-05-13
11636,2859581,2022-05-13,M6S,0.000111,2022-05-13
11637,2859582,2022-05-13,M6G,0.0000533,2022-05-13
11638,2859583,2022-05-13,M4K,<0.00005,2022-05-13
11639,2859619,2022-05-13,M6S,0.0000598,2022-05-13
11640,2859594,2022-05-14,M6S,0.000536,2022-05-14
11641,2862946,2022-05-16,M6M,0.000227,2022-05-16
11642,2859613,2022-05-16,M9W,0.0000808,2022-05-16
11643,2862945,2022-05-16,M4K,0.000324,2022-05-16
11644,2859607,2022-05-16,M6P,<0.00005,2022-05-16
11645,2859617,2022-05-17,M9C,<0.00005,2022-05-17
11646,2862947,2022-05-17,M1T,0.0272,2022-05-17
11647,2859618,2022-05-18,M2N,0.000429,2022-05-18
11648,2859621,2022-05-18,M5M,0.000395,2022-05-18
11649,2862948,2022-05-18,M4K,0.000412,2022-05-18
11650,2862961,2022-05-19,M1P,<0.00005,2022-05-19
11651,2862963,2022-05-23,M4J,0.000924,2022-05-23
11652,2862964,2022-05-23,M1R,<0.00005,2022-05-23
11653,2862967,2022-05-24,M4C,0.000673,2022-05-24
11654,2862965,2022-05-24,M6H,0.0000628,2022-05-24
11655,2862968,2022-05-24,M6H,0.000154,2022-05-24
11656,2862969,2022-05-24,M6A,<0.00005,2022-05-24
11657,2862970,2022-05-25,M6P,<0.00005,2022-05-25
11658,2864741,2022-05-26,M4J,<0.00005,2022-05-26
11659,2868216,2022-05-26,M4K,<0.00005,2022-05-26
11660,2868214,2022-05-26,M4N,0.00103,2022-05-26
11661,2868215,2022-05-26,M6S,0.0000531,2022-05-26
11662,2871500,2022-05-26,M8X,0.000162,2022-05-26
11663,2868217,2022-05-27,M4E,0.000921,2022-05-27
11664,2868219,2022-05-27,M2N,0.000333,2022-05-27
11665,2868218,2022-05-27,M4W,0.00245,2022-05-27
11666,2868246,2022-05-30,M4K,<0.00005,2022-05-30
11667,2868255,2022-05-30,M9P,0.0000602,2022-05-30
11668,2868257,2022-05-30,M8X,<0.00005,2022-05-30
11669,2868242,2022-05-30,M4C,0.000204,2022-05-30
11670,2868245,2022-05-30,M2N,<0.00005,2022-05-30
11671,2868256,2022-05-30,M4S,0.0000511,2022-05-30
11672,2868244,2022-05-30,M5S,<0.00005,2022-05-30
11673,2869428,2022-05-31,M6G,0.000262,2022-05-31
11674,2868258,2022-05-31,M4L,0.000824,2022-05-31
11675,2868260,2022-06-01,M5T,0.0000534,2022-06-01
11676,2868259,2022-06-01,M1K,<0.00005,2022-06-01
11677,2869430,2022-06-01,M4A,<0.00005,2022-06-01
11678,2869429,2022-06-01,M4R,<0.00005,2022-06-01
11679,2869431,2022-06-01,M4E,0.000619,2022-06-01
11680,2869442,2022-06-02,M4K,0.00223,2022-06-02
11681,2869928,2022-06-03,M4J,<0.00005,2022-06-03
11682,2869929,2022-06-04,M4L,0.00150,2022-06-04
11683,2869930,2022-06-05,M4J,<0.00005,2022-06-05
11684,2869944,2022-06-06,M4J,0.0000765,2022-06-06
11685,2869945,2022-06-06,M4T,0.00139,2022-06-06
11686,2869942,2022-06-06,M6G,<0.00005,2022-06-06
11687,2869946,2022-06-06,M6R,0.000205,2022-06-06
11688,2869971,2022-06-06,M6G,0.000727,2022-06-06
11689,2869947,2022-06-06,M4R,<0.00005,2022-06-06
11690,2869963,2022-06-07,M6S,0.000967,2022-06-07
11691,2869966,2022-06-07,M6K,0.0150,2022-06-07
11692,2869958,2022-06-07,M6J,0.000488,2022-06-07
11693,2869961,2022-06-07,M4M,0.00272,2022-06-07
11694,2869960,2022-06-07,M4R,0.00116,2022-06-07
11695,2873359,2022-06-08,M6E,0.000560,2022-06-08
11696,2873358,2022-06-08,M6E,0.00224,2022-06-08
11697,2877373,2022-06-10,M6E,0.000880,2022-06-10
11698,2873360,2022-06-10,M1M,0.00005,2022-06-10
11699,2884208,2022-06-12,M4L,0.0000819,2022-06-12
11700,2873362,2022-06-12,M2N,<0.00005,2022-06-12
11701,2873361,2022-06-12,M8Z,0.0000600,2022-06-12
11702,2873365,2022-06-13,M5A,<0.00005,2022-06-13
11703,2877374,2022-06-13,M9C,0.00306,2022-06-13
11704,2877375,2022-06-15,M6P,0.00168,2022-06-15
11705,2877388,2022-06-16,M6N,0.000664,2022-06-16
11706,2877382,2022-06-16,M6H,0.000454,2022-06-16
11707,2877392,2022-06-16,M4V,0.000227,2022-06-16
11708,2877438,2022-06-17,M4K,0.0000916,2022-06-17
11709,2877440,2022-06-17,M1N,0.0000856,2022-06-17
11710,2877439,2022-06-17,M6K,<0.00005,2022-06-17
11711,2877441,2022-06-17,M6H,<0.00005,2022-06-17
11712,2877442,2022-06-18,M6H,<0.00005,2022-06-18
11713,2877566,2022-06-19,M6G,<0.00005,2022-06-19
11714,2877445,2022-06-20,M4S,0.0000733,2022-06-20
11715,2877444,2022-06-20,M5S,0.000452,2022-06-20
11716,2877449,2022-06-20,M2R,0.000351,2022-06-20
11717,2877463,2022-06-20,M9C,0.000108,2022-06-20
11718,2877443,2022-06-20,M1J,0.000568,2022-06-20
11719,2877447,2022-06-20,M3M,0.0000822,2022-06-20
11720,2877458,2022-06-20,M4G,<0.00005,2022-06-20
11721,2877469,2022-06-21,M6G,0.000265,2022-06-21
11722,2877467,2022-06-21,M4L,0.0000832,2022-06-21
11723,2880946,2022-06-22,M6G,<0.00005,2022-06-22
11724,2877565,2022-06-22,M5A,0.0000567,2022-06-22
11725,2877472,2022-06-22,M4K,0.000896,2022-06-22
11726,2877562,2022-06-22,M4K,<0.00005,2022-06-22
11727,2880948,2022-06-22,M6H,0.000127,2022-06-22
11728,2880947,2022-06-22,M6R,<0.00005,2022-06-22
11729,2880950,2022-06-23,M6P,0.000399,2022-06-23
11730,2880949,2022-06-23,M4E,0.000466,2022-06-23
11731,2880951,2022-06-24,M6G,0.000117,2022-06-24
11732,2881123,2022-06-26,M4L,0.00290,2022-06-26
11733,2881125,2022-06-26,M3H,<0.00005,2022-06-26
11734,2881120,2022-06-26,M8V,<0.00005,2022-06-26
11735,2881127,2022-06-27,M6G,0.000453,2022-06-27
11736,2881130,2022-06-27,M5M,0.000983,2022-06-27
11737,2881131,2022-06-27,M6P,<0.00005,2022-06-27
11738,2881132,2022-06-28,M5N,0.00211,2022-06-28
11739,2884227,2022-06-30,M1P,<0.00005,2022-06-30
11740,2884207,2022-06-30,M9A,<0.00005,2022-06-30
11741,2884228,2022-07-04,M6E,0.000349,2022-07-04
11742,2884234,2022-07-04,M4K,0.0000795,2022-07-04
11743,2889417,2022-07-04,M1N,0.00292,2022-07-04
11744,2884239,2022-07-05,M4G,0.0000509,2022-07-05
11745,2884247,2022-07-06,M6E,0.0000515,2022-07-06
11746,2884240,2022-07-06,M6N,0.00483,2022-07-06
11747,2889440,2022-07-06,M4X,<0.00005,2022-07-06
11748,2889418,2022-07-06,M4C,0.00197,2022-07-06
11749,2889441,2022-07-07,M6G,0.00280,2022-07-07
11750,2889442,2022-07-07,M1R,<0.00005,2022-07-07
11751,2889445,2022-07-08,M4C,0.0000649,2022-07-08
11752,2889443,2022-07-08,M5S,<0.00005,2022-07-08
11753,2889444,2022-07-08,M4P,<0.00005,2022-07-08
11754,2889447,2022-07-08,M6G,0.00101,2022-07-08
11755,2889448,2022-07-08,M2R,<0.00005,2022-07-08
11756,2889446,2022-07-08,M4M,<0.00005,2022-07-08
11757,2889449,2022-07-10,M4M,0.000310,2022-07-10
11758,2889450,2022-07-11,M6J,0.00222,2022-07-11
11759,2889453,2022-07-12,M4K,0.00226,2022-07-12
11760,2889454,2022-07-12,M9N,0.000753,2022-07-12
11761,2889451,2022-07-12,M4J,0.000732,2022-07-12
11762,2889452,2022-07-12,M4E,<0.00005,2022-07-12
11763,2889455,2022-07-13,M1W,<0.00005,2022-07-13
11764,2889457,2022-07-14,M4L,0.00156,2022-07-14
11765,2889456,2022-07-14,M6C,0.000283,2022-07-14
11766,2889464,2022-07-14,M6G,0.00369,2022-07-14
11767,2889475,2022-07-15,M4G,0.0000943,2022-07-15
11768,2895576,2022-07-18,M8X,0.00106,2022-07-18
11769,2895572,2022-07-18,M6S,0.00148,2022-07-18
11770,2895573,2022-07-18,M4N,0.000278,2022-07-18
11771,2895574,2022-07-18,M6S,0.0000789,2022-07-18
11772,2895575,2022-07-18,M8X,<0.00005,2022-07-18
11773,2895571,2022-07-18,M4A,<0.00005,2022-07-18
11774,2895581,2022-07-19,M5P,0.000581,2022-07-19
11775,2895578,2022-07-19,M2N,<0.00005,2022-07-19
11776,2900934,2022-07-19,M5S,0.00277,2022-07-19
11777,2895577,2022-07-19,M6S,0.00106,2022-07-19
11778,2895582,2022-07-20,M4C,0.00308,2022-07-20
11779,2895583,2022-07-21,M4L,0.0000925,2022-07-21
11780,2895584,2022-07-22,M6M,0.0000788,2022-07-22
11781,2895585,2022-07-22,M4L,<0.00005,2022-07-22
11782,2900935,2022-07-22,M6G,0.0000954,2022-07-22
11783,2895586,2022-07-23,M4G,<0.00005,2022-07-23
11784,2895587,2022-07-24,M6C,0.000541,2022-07-24
11785,2895593,2022-07-25,M6S,0.0000513,2022-07-25
11786,2895589,2022-07-25,M4E,0.00382,2022-07-25
11787,2895588,2022-07-25,M5T,0.00276,2022-07-25
11788,2895591,2022-07-25,M6E,0.00133,2022-07-25
11789,2895590,2022-07-25,M4L,0.0266,2022-07-25
11790,2895592,2022-07-25,M5N,0.0000953,2022-07-25
11791,2895598,2022-07-25,M6S,0.000218,2022-07-25
11792,2895594,2022-07-26,M4M,0.0000638,2022-07-26
11793,2895595,2022-07-26,M4N,<0.00005,2022-07-26
11794,2900952,2022-07-29,M6E,0.00231,2022-07-29
11795,2900936,2022-07-29,M6G,0.000882,2022-07-29
11796,2900945,2022-07-29,M2J,<0.00005,2022-07-29
11797,2900947,2022-07-29,M6R,<0.00005,2022-07-29
11798,2900942,2022-07-29,M2K,<0.00005,2022-07-29
11799,2900943,2022-07-29,M6G,0.000365,2022-07-29
11800,2900954,2022-08-02,M4K,<0.00005,2022-08-02
11801,2900956,2022-08-03,M6P,0.000402,2022-08-03
11802,2900958,2022-08-04,M6P,0.0000731,2022-08-04
11803,2900961,2022-08-05,M4C,0.00241,2022-08-05
11804,2900974,2022-08-05,M6S,0.00154,2022-08-05
11805,2934023,2022-08-06,M4J,0.00118,2022-08-06
11806,2900978,2022-08-07,M6E,0.00189,2022-08-07
11807,2900981,2022-08-07,M4M,0.00216,2022-08-07
11808,2900984,2022-08-08,M6B,0.0000782,2022-08-08
11809,2900986,2022-08-08,M3B,<0.00005,2022-08-08
11810,2900988,2022-08-09,M4N,<0.00005,2022-08-09
11811,2900990,2022-08-09,M4T,0.000173,2022-08-09
11812,2900992,2022-08-09,M6H,<0.00005,2022-08-09
11813,2904694,2022-08-09,M4B,0.0000769,2022-08-09
11814,2900994,2022-08-10,M6K,0.00303,2022-08-10
11815,2904696,2022-08-10,M6S,0.00177,2022-08-10
11816,2904695,2022-08-10,M1N,<0.00005,2022-08-10
11817,2904697,2022-08-11,M4J,0.000856,2022-08-11
11818,2904712,2022-08-12,M3B,0.0000700,2022-08-12
11819,2904708,2022-08-12,M6E,0.00169,2022-08-12
11820,2904711,2022-08-12,M9P,0.0000600,2022-08-12
11821,2904714,2022-08-12,M1L,<0.00005,2022-08-12
11822,2904713,2022-08-12,M3N,<0.00005,2022-08-12
11823,2904715,2022-08-13,M6G,<0.00005,2022-08-13
11824,2904716,2022-08-15,M1R,0.0000600,2022-08-15
11825,2904719,2022-08-15,M4S,0.000820,2022-08-15
11826,2904717,2022-08-15,M4G,0.000540,2022-08-15
11827,2908202,2022-08-15,M6S,0.000171,2022-08-15
11828,2904718,2022-08-15,M2R,<0.00005,2022-08-15
11829,2904721,2022-08-16,M9A,<0.00005,2022-08-16
11830,2904720,2022-08-16,M4J,0.000230,2022-08-16
11831,2908206,2022-08-17,M1N,0.000389,2022-08-17
11832,2908204,2022-08-17,M6G,0.000232,2022-08-17
11833,2904726,2022-08-17,M5E,0.0000700,2022-08-17
11834,2908203,2022-08-17,M6G,0.000568,2022-08-17
11835,2908207,2022-08-17,M6J,0.000864,2022-08-17
11836,2908205,2022-08-17,M6J,0.000579,2022-08-17
11837,2908216,2022-08-17,M4P,<0.00005,2022-08-17
11838,2908219,2022-08-18,M6P,<0.00005,2022-08-18
11839,2908217,2022-08-18,M6H,<0.00005,2022-08-18
11840,2908227,2022-08-18,M1N,0.000101,2022-08-18
11841,2908218,2022-08-18,M4V,0.0106,2022-08-18
11842,2908231,2022-08-19,M9V,<0.00005,2022-08-19
11843,2908236,2022-08-19,M6K,0.00132,2022-08-19
11844,2908238,2022-08-22,M1C,0.0152,2022-08-22
11845,2908237,2022-08-22,M1C,<0.00005,2022-08-22
11846,2908246,2022-08-22,M1R,<0.00005,2022-08-22
11847,2915014,2022-08-23,M6G,<0.00005,2022-08-23
11848,2908247,2022-08-23,M5N,0.00100,2022-08-23
11849,2908248,2022-08-23,M9C,<0.00005,2022-08-23
11850,2908249,2022-08-23,M4C,<0.00005,2022-08-23
11851,2908250,2022-08-24,M9N,0.0000708,2022-08-24
11852,2908251,2022-08-24,M4S,0.000765,2022-08-24
11853,2908252,2022-08-24,M4S,0.000219,2022-08-24
11854,2914989,2022-08-24,M6H,0.00220,2022-08-24
11855,2914987,2022-08-24,M4M,0.000250,2022-08-24
11856,2914988,2022-08-24,M4V,0.0000773,2022-08-24
11857,2915021,2022-08-25,M4K,0.00422,2022-08-25
11858,2914993,2022-08-25,M1S,0.0000735,2022-08-25
11859,2914994,2022-08-25,M1S,0.0000702,2022-08-25
11860,2915023,2022-08-25,M4M,0.00116,2022-08-25
11861,2915029,2022-08-29,M4L,0.00106,2022-08-29
11862,2915041,2022-08-29,M6K,0.0000782,2022-08-29
11863,2915104,2022-08-30,M4L,0.0000694,2022-08-30
11864,2915103,2022-08-30,M4B,<0.00005,2022-08-30
11865,2915102,2022-08-30,M4M,0.000574,2022-08-30
11866,2915107,2022-08-30,M6R,0.000458,2022-08-30
11867,2915115,2022-08-31,M5V,0.0000608,2022-08-31
11868,2915109,2022-08-31,M5V,<0.00005,2022-08-31
11869,2915108,2022-08-31,M6K,<0.00005,2022-08-31
11870,2915124,2022-09-01,M9M,<0.00005,2022-09-01
11871,2915116,2022-09-01,M6S,<0.00005,2022-09-01
11872,2915117,2022-09-01,M4C,0.000589,2022-09-01
11873,2915126,2022-09-01,M4J,0.000233,2022-09-01
11874,2921680,2022-09-01,M6G,0.00590,2022-09-01
11875,2921683,2022-09-05,M4J,0.000101,2022-09-05
11876,2921687,2022-09-06,M4T,0.000995,2022-09-06
11877,2921685,2022-09-06,M4J,0.000507,2022-09-06
11878,2921686,2022-09-06,M4E,<0.00005,2022-09-06
11879,2921694,2022-09-07,M6C,<0.00005,2022-09-07
11880,2921693,2022-09-07,M4T,0.000540,2022-09-07
11881,2921691,2022-09-07,M4V,<0.00005,2022-09-07
11882,2921689,2022-09-07,M4M,<0.00005,2022-09-07
11883,2921692,2022-09-07,M8V,<0.00005,2022-09-07
11884,2921696,2022-09-07,M4E,0.00192,2022-09-07
11885,2921698,2022-09-08,M5A,0.000343,2022-09-08
11886,2921699,2022-09-08,M3A,<0.00005,2022-09-08
11887,2921700,2022-09-08,M6E,0.498,2022-09-08
11888,2921714,2022-09-09,M4C,<0.00005,2022-09-09
11889,2921715,2022-09-09,M6G,0.000602,2022-09-09
11890,2921717,2022-09-11,M9B,0.000904,2022-09-11
11891,2921721,2022-09-12,M4J,0.00267,2022-09-12
11892,2921726,2022-09-13,M4S,0.00598,2022-09-13
11893,2921728,2022-09-13,M8Z,<0.00005,2022-09-13
11894,2921755,2022-09-13,M4J,0.000671,2022-09-13
11895,2921757,2022-09-14,M9N,0.000780,2022-09-14
11896,2921759,2022-09-14,M6J,<0.00005,2022-09-14
11897,2921761,2022-09-15,M4M,0.000619,2022-09-15
11898,2921763,2022-09-15,M4S,0.00153,2022-09-15
11899,2921768,2022-09-16,M6S,<0.00005,2022-09-16
11900,2925906,2022-09-18,M6J,0.000485,2022-09-18
11901,2921773,2022-09-18,M5M,0.00292,2022-09-18
11902,2921769,2022-09-18,M5S,0.000206,2022-09-18
11903,2921770,2022-09-18,M6J,0.000388,2022-09-18
11904,2921782,2022-09-19,M5N,<0.00005,2022-09-19
11905,2921780,2022-09-19,M5N,0.000207,2022-09-19
11906,2921776,2022-09-19,M4M,0.00159,2022-09-19
11907,2925919,2022-09-19,M1L,0.000139,2022-09-19
11908,2921778,2022-09-19,M9V,0.000120,2022-09-19
11909,2925918,2022-09-19,M6S,0.00367,2022-09-19
11910,2925926,2022-09-20,M2J,<0.00005,2022-09-20
11911,2925920,2022-09-20,M4M,0.000366,2022-09-20
11912,2925923,2022-09-20,M1L,0.000293,2022-09-20
11913,2925924,2022-09-20,M6E,<0.00005,2022-09-20
11914,2925925,2022-09-20,M6P,0.0208,2022-09-20
11915,2925922,2022-09-20,M4M,0.000209,2022-09-20
11916,2925921,2022-09-20,M4J,<0.00005,2022-09-20
11917,2925928,2022-09-21,M1N,<0.00005,2022-09-21
11918,2925927,2022-09-21,M6S,0.000979,2022-09-21
11919,2925930,2022-09-22,M6H,0.0000575,2022-09-22
11920,2925929,2022-09-22,M4G,0.00204,2022-09-22
11921,2925931,2022-09-23,M5N,0.00218,2022-09-23
11922,2925932,2022-09-24,M4L,0.00116,2022-09-24
11923,2925934,2022-09-26,M8W,<0.00005,2022-09-26
11924,2925933,2022-09-26,M6G,0.00120,2022-09-26
11925,2925936,2022-09-27,M8W,<0.00005,2022-09-27
11926,2925938,2022-09-27,M1N,<0.00005,2022-09-27
11927,2925935,2022-09-27,M2M,0.000237,2022-09-27
11928,2925937,2022-09-27,M4E,<0.00005,2022-09-27
11929,2925939,2022-09-28,M8Y,<0.00005,2022-09-28
11930,2925964,2022-09-28,M6E,<0.00005,2022-09-28
11931,2925963,2022-09-29,M6G,0.00202,2022-09-29
11932,2934033,2022-09-30,M6N,0.0000776,2022-09-30
11933,2934034,2022-09-30,M5N,0.000880,2022-09-30
11934,2934036,2022-09-30,M4L,0.00263,2022-09-30
11935,2934037,2022-09-30,M6M,0.000509,2022-09-30
11936,2934024,2022-09-30,M6P,0.000492,2022-09-30
11937,2934038,2022-09-30,M6G,0.0000588,2022-09-30
11938,2934035,2022-09-30,M6E,0.000758,2022-09-30
11939,2934071,2022-10-01,M4S,0.00127,2022-10-01
11940,2934039,2022-10-03,M8Y,0.0000736,2022-10-03
11941,2934040,2022-10-04,M6J,0.00133,2022-10-04
11942,2934041,2022-10-04,M6N,0.00124,2022-10-04
11943,2934042,2022-10-04,M4G,0.0000697,2022-10-04
11944,2934043,2022-10-05,M2L,<0.00005,2022-10-05
11945,2934044,2022-10-05,M6P,0.0000603,2022-10-05
11946,2934046,2022-10-06,M4J,<0.00005,2022-10-06
11947,2934047,2022-10-06,M6G,0.000702,2022-10-06
11948,2934048,2022-10-07,M6E,0.00556,2022-10-07
11949,2934049,2022-10-07,M1R,<0.00005,2022-10-07
11950,2934050,2022-10-11,M8V,<0.00005,2022-10-11
11951,2934051,2022-10-12,M2N,0.000207,2022-10-12
11952,2934052,2022-10-13,M6G,0.000774,2022-10-13
11953,2947431,2022-10-14,M4K,0.000220,2022-10-14
11954,2934054,2022-10-14,M4K,<0.00005,2022-10-14
11955,2934053,2022-10-14,M4M,0.000218,2022-10-14
11956,2937550,2022-10-17,M6G,<0.00005,2022-10-17
11957,2934064,2022-10-17,M4M,0.299,2022-10-17
11958,2934069,2022-10-18,M1J,0.000291,2022-10-18
11959,2937559,2022-10-19,M4G,0.00648,2022-10-19
11960,2937567,2022-10-19,M6R,0.000940,2022-10-19
11961,2937563,2022-10-19,M1N,<0.00005,2022-10-19
11962,2937568,2022-10-20,M4A,<0.00005,2022-10-20
11963,2937569,2022-10-20,M6N,0.00254,2022-10-20
11964,2937587,2022-10-20,M4J,<0.00005,2022-10-20
11965,2937581,2022-10-20,M6S,<0.00005,2022-10-20
11966,2937570,2022-10-20,M6S,0.00123,2022-10-20
11967,2937592,2022-10-21,M6E,<0.00005,2022-10-21
11968,2952726,2022-10-21,M6N,0.00115,2022-10-21
11969,2937591,2022-10-21,M6B,0.00005,2022-10-21
11970,2937596,2022-10-23,M6R,0.231,2022-10-23
11971,2937599,2022-10-23,M6S,0.000140,2022-10-23
11972,2937593,2022-10-23,M4K,0.00174,2022-10-23
11973,2937602,2022-10-25,M4J,0.000150,2022-10-25
11974,2937659,2022-10-25,M6S,0.00270,2022-10-25
11975,2937651,2022-10-25,M6J,0.0000700,2022-10-25
11976,2937662,2022-10-25,M6R,0.000720,2022-10-25
11977,2940601,2022-10-26,M6G,0.00105,2022-10-26
11978,2940603,2022-10-26,M8V,<0.00005,2022-10-26
11979,2940605,2022-10-26,M2H,<0.00005,2022-10-26
11980,2940643,2022-10-27,M4V,0.0000600,2022-10-27
11981,2940618,2022-10-27,M6K,0.00217,2022-10-27
11982,2940644,2022-10-28,M4K,<0.00005,2022-10-28
11983,2940646,2022-10-28,M6P,0.0000665,2022-10-28
11984,2940645,2022-10-28,M5T,<0.00005,2022-10-28
11985,2940647,2022-10-30,M9R,<0.00005,2022-10-30
11986,2940650,2022-10-30,M6S,0.00145,2022-10-30
11987,2940654,2022-10-31,M4J,0.0000628,2022-10-31
11988,2940652,2022-10-31,M4N,0.000507,2022-10-31
11989,2947432,2022-11-01,M4C,<0.00005,2022-11-01
11990,2940656,2022-11-01,M6P,0.000491,2022-11-01
11991,2940660,2022-11-01,M1N,<0.00005,2022-11-01
11992,2940658,2022-11-01,M1L,<0.00005,2022-11-01
11993,2942129,2022-11-01,M6E,0.00442,2022-11-01
11994,2947433,2022-11-01,M5R,0.000120,2022-11-01
11995,2947434,2022-11-02,M2M,<0.00005,2022-11-02
11996,2947435,2022-11-03,M6P,0.0000700,2022-11-03
11997,2942190,2022-11-03,M6J,0.000583,2022-11-03
11998,2947436,2022-11-04,M6M,0.000210,2022-11-04
11999,2947439,2022-11-07,M4C,<0.00005,2022-11-07
12000,2947438,2022-11-07,M4X,0.0000800,2022-11-07
12001,2947440,2022-11-07,M2R,0.0000600,2022-11-07
12002,2947442,2022-11-07,M4B,<0.00005,2022-11-07
12003,2947437,2022-11-07,M3H,0.0000700,2022-11-07
12004,2947441,2022-11-07,M6S,0.0000600,2022-11-07
12005,2947444,2022-11-09,M4J,0.00106,2022-11-09
12006,2947443,2022-11-09,M6K,0.000650,2022-11-09
12007,2947445,2022-11-10,M4X,<0.00005,2022-11-10
