_id,SampleNumber,SampleDate,PartialPostalCode,LeadAmount_ppm
5941,2132796,2018-08-22 00:42:02.726208,M1X,<0.00005
5942,8680232,2018-08-22 07:32:43.150910,M9L,<0.00005
5943,6996172,2018-08-22 14:23:23.575611,M9M,0.005624287452642417
5944,2445939,2018-08-22 21:14:04.000312,M4Y,<0.00005
5945,5184702,2018-08-23 04:04:44.425014,M4A,0.0010881417766596515
5946,2408810,2018-08-23 10:55:24.849715,M1X,<0.00005
5947,6829824,2018-08-23 17:46:05.274416,M1G,0.0
5948,4538228,2018-08-24 00:36:45.699118,M1E,<0.00005
5949,1873595,2018-08-24 07:27:26.123819,M9B,0.0009032900984358308
5950,4076544,2018-08-24 14:18:06.548521,M1L,0.00440822670129676
5951,4840823,2018-08-24 21:08:46.973222,M6N,<0.00005
5952,1796939,2018-08-25 03:59:27.397923,M4V,0.00735751120264851
5953,3172800,2018-08-25 10:50:07.822625,M2H,0.005524123868367571
5954,3971551,2018-08-25 17:40:48.247326,M3C,<0.00005
5955,5092156,2018-08-26 00:31:28.672027,M6B,0.0
5956,4885562,2018-08-26 07:22:09.096729,M6E,0.0
5957,7013100,2018-08-26 14:12:49.521430,M9W,0.005954987631357025
5958,8795283,2018-08-26 21:03:29.946132,M1C,0.004537267817997919
5959,2967700,2018-08-27 03:54:10.370833,M5G,<0.00005
5960,3788473,2018-08-27 10:44:50.795534,M2R,0.007734143168704388
5961,2861866,2018-08-27 17:35:31.220236,M2H,<0.00005
5962,4003781,2018-08-28 00:26:11.644937,M1W,0.011798358045517723
5963,6011027,2018-08-28 07:16:52.069639,M5B,0.010833049186366822
5964,6896519,2018-08-28 14:07:32.494340,M1W,<0.00005
5965,8415813,2018-08-28 20:58:12.919041,M2R,0.011962750388445447
5966,5904170,2018-08-29 03:48:53.343743,M8Y,<0.00005
5967,7381187,2018-08-29 10:39:33.768444,M2R,<0.00005
5968,1723797,2018-08-29 17:30:14.193145,M4X,0.0
5969,1633416,2018-08-30 00:20:54.617847,M1R,<0.00005
5970,5384503,2018-08-30 07:11:35.042548,M3K,<0.00005
5971,9526719,2018-08-30 14:02:15.467250,M9L,0.010938295873326634
5972,1028525,2018-08-30 20:52:55.891951,M3K,0.0006744598731971904
5973,1333946,2018-08-31 03:43:36.316652,M4P,0.011243964803652664
5974,6174724,2018-08-31 10:34:16.741354,M3K,<0.00005
5975,7494398,2018-08-31 17:24:57.166055,M4C,0.007242298471126168
5976,4416330,2018-09-01 00:15:37.590757,M9L,0.005974675990152775
5977,7907690,2018-09-01 07:06:18.015458,M4E,0.00710327876526189
5978,8970951,2018-09-01 13:56:58.440159,M4Y,<0.00005
5979,4347071,2018-09-01 20:47:38.864861,M9M,<0.00005
5980,1542334,2018-09-02 03:38:19.289562,M9L,0.00769284717701052
5981,2912880,2018-09-02 10:28:59.714263,M4R,0.013237345201813959
5982,7869432,2018-09-02 17:19:40.138965,M3C,0.004882865173414218
5983,9821160,2018-09-03 00:10:20.563666,M4S,<0.00005
5984,3405844,2018-09-03 07:01:00.988368,M1T,<0.00005
5985,9479069,2018-09-03 13:51:41.413069,M6E,0.0016224819279880083
5986,5406610,2018-09-03 20:42:21.837770,M4E,0.0
5987,6597363,2018-09-04 03:33:02.262472,M5A,0.0044385970685394145
5988,3206992,2018-09-04 10:23:42.687173,M1G,0.004216578161082969
5989,9006207,2018-09-04 17:14:23.111874,M6S,0.007193305147967698
5990,6266024,2018-09-05 00:05:03.536576,M8Y,0.0038132399530720878
5991,1983266,2018-09-05 06:55:43.961277,M2J,0.0019024521382196079
5992,3497594,2018-09-05 13:46:24.385979,M5A,<0.00005
5993,4840347,2018-09-05 20:37:04.810680,M9V,<0.00005
5994,2595128,2018-09-06 03:27:45.235381,M4S,0.00383031226934507
5995,2524592,2018-09-06 10:18:25.660083,M5S,0.005799796101453611
5996,9471999,2018-09-06 17:09:06.084784,M4C,0.00784006607256176
5997,5919937,2018-09-06 23:59:46.509486,M1H,0.0020351832102883964
5998,3632665,2018-09-07 06:50:26.934187,M6M,<0.00005
5999,6562164,2018-09-07 13:41:07.358888,M4J,0.00899326829495898
6000,8262991,2018-09-07 20:31:47.783590,M2H,0.004935559231291995
6001,8659037,2018-09-08 03:22:28.208291,M9V,<0.00005
6002,4890862,2018-09-08 10:13:08.632992,M9C,0.008080953163592539
6003,2257724,2018-09-08 17:03:49.057694,M1J,0.0017829298617949314
6004,4161823,2018-09-08 23:54:29.482395,M9L,0.006732899264751463
6005,9673915,2018-09-09 06:45:09.907097,M4P,0.010235634350715957
6006,3059858,2018-09-09 13:35:50.331798,M4C,0.008849451072804514
6007,7696884,2018-09-09 20:26:30.756499,M2L,7.82735592974506e-05
6008,9483858,2018-09-10 03:17:11.181201,M2L,0.001302756028493462
6009,1535528,2018-09-10 10:07:51.605902,M2R,0.011532516524800529
6010,2503228,2018-09-10 16:58:32.030603,M2M,0.0024784547910648084
6011,8284839,2018-09-10 23:49:12.455305,M1C,0.001858901414391385
6012,5490413,2018-09-11 06:39:52.880006,M5K,0.008631069569432997
6013,4693122,2018-09-11 13:30:33.304708,M1H,0.0030895815004749645
6014,9985279,2018-09-11 20:21:13.729409,M5M,0.00571857494262026
6015,4409463,2018-09-12 03:11:54.154110,M4K,0.0034145502235966877
6016,1921804,2018-09-12 10:02:34.578812,M6G,0.007521939157139762
6017,1183936,2018-09-12 16:53:15.003513,M5H,<0.00005
6018,5005391,2018-09-12 23:43:55.428215,M1W,0.0012281877293329763
6019,7556645,2018-09-13 06:34:35.852916,M4N,0.005669887537461534
6020,8442531,2018-09-13 13:25:16.277617,M1M,0.0
6021,7732927,2018-09-13 20:15:56.702319,M2M,0.006316314777284981
6022,8629182,2018-09-14 03:06:37.127020,M1L,<0.00005
6023,9462637,2018-09-14 09:57:17.551721,M2H,<0.00005
6024,2497341,2018-09-14 16:47:57.976423,M6P,0.013662538623599483
6025,4502636,2018-09-14 23:38:38.401124,M8W,0.006001064325715879
6026,8595584,2018-09-15 06:29:18.825826,M2K,0.0021394522123975887
6027,7019217,2018-09-15 13:19:59.250527,M1G,0.0023110237001827284
6028,5207201,2018-09-15 20:10:39.675228,M1B,<0.00005
6029,1491642,2018-09-16 03:01:20.099930,M6P,0.00812969758073617
6030,4208182,2018-09-16 09:52:00.524631,M5E,0.0
6031,5337243,2018-09-16 16:42:40.949333,M9V,0.0016850545569061567
6032,2718069,2018-09-16 23:33:21.374034,M3H,0.0
6033,3393000,2018-09-17 06:24:01.798735,M5C,0.0
6034,1126998,2018-09-17 13:14:42.223437,M5M,0.013135823522916718
6035,6567416,2018-09-17 20:05:22.648138,M6M,0.008378339067117442
6036,4299134,2018-09-18 02:56:03.072839,M1E,0.0031083900194783763
6037,7636466,2018-09-18 09:46:43.497541,M9V,<0.00005
6038,3426535,2018-09-18 16:37:23.922242,M5R,0.001415996128172347
6039,5496071,2018-09-18 23:28:04.346944,M3B,0.0052698942243081595
6040,4211579,2018-09-19 06:18:44.771645,M1S,0.0029494806995618707
6041,9589530,2018-09-19 13:09:25.196346,M1V,0.003878927006974749
6042,1780248,2018-09-19 20:00:05.621048,M1L,0.005462014257678308
6043,7690858,2018-09-20 02:50:46.045749,M5C,0.0043053901403796654
6044,3505027,2018-09-20 09:41:26.470450,M4X,0.0009692781167534763
6045,3021179,2018-09-20 16:32:06.895152,M1X,0.016991344364631313
6046,6458959,2018-09-20 23:22:47.319853,M1V,<0.00005
6047,5372592,2018-09-21 06:13:27.744555,M6K,0.0006665711990764753
6048,7645065,2018-09-21 13:04:08.169256,M6P,0.0
6049,5834773,2018-09-21 19:54:48.593957,M4T,0.0006120757874791662
6050,2737711,2018-09-22 02:45:29.018659,M3H,0.0003996252011103209
6051,8062305,2018-09-22 09:36:09.443360,M4G,0.00916599631943162
6052,7301310,2018-09-22 16:26:49.868062,M1E,0.008899272878175869
6053,5950993,2018-09-22 23:17:30.292763,M4A,0.010423655159423386
6054,9720863,2018-09-23 06:08:10.717464,M9R,<0.00005
6055,3904710,2018-09-23 12:58:51.142166,M2H,<0.00005
6056,3786330,2018-09-23 19:49:31.566867,M4G,0.0074206696964521195
6057,6634253,2018-09-24 02:40:11.991568,M5H,0.0
6058,1814851,2018-09-24 09:30:52.416270,M2L,0.010691999949446414
6059,9365481,2018-09-24 16:21:32.840971,M1L,<0.00005
6060,3466465,2018-09-24 23:12:13.265673,M4A,<0.00005
6061,6782303,2018-09-25 06:02:53.690374,M6N,0.008164271708523043
6062,1326067,2018-09-25 12:53:34.115075,M6G,0.009106907354639737
6063,6910550,2018-09-25 19:44:14.539777,M2L,<0.00005
6064,8725439,2018-09-26 02:34:54.964478,M4Y,0.006375380571895846
6065,7485836,2018-09-26 09:25:35.389179,M2R,<0.00005
6066,7342332,2018-09-26 16:16:15.813881,M4P,0.0031043997516135625
6067,9846281,2018-09-26 23:06:56.238582,M2L,0.004754775220365208
6068,4413574,2018-09-27 05:57:36.663284,M4G,<0.00005
6069,1590174,2018-09-27 12:48:17.087985,M3N,0.0
6070,5036123,2018-09-27 19:38:57.512686,M8X,0.0
6071,8810942,2018-09-28 02:29:37.937388,M5R,<0.00005
6072,3579456,2018-09-28 09:20:18.362089,M2L,0.003475529627415842
6073,7693026,2018-09-28 16:10:58.786791,M2N,0.0
6074,3897215,2018-09-28 23:01:39.211492,M5S,<0.00005
6075,1767760,2018-09-29 05:52:19.636193,M2N,<0.00005
6076,9408251,2018-09-29 12:43:00.060895,M6N,0.0
6077,7782499,2018-09-29 19:33:40.485596,M4A,0.009004906765456327
6078,7206893,2018-09-30 02:24:20.910297,M5B,<0.00005
6079,7278326,2018-09-30 09:15:01.334999,M6M,0.013018189815302759
6080,7924988,2018-09-30 16:05:41.759700,M3B,<0.00005
6081,3538903,2018-09-30 22:56:22.184402,M1R,<0.00005
6082,9306088,2018-10-01 05:47:02.609103,M4Y,0.006033887589453121
6083,5695997,2018-10-01 12:37:43.033804,M4V,0.0
6084,9445192,2018-10-01 19:28:23.458506,M1G,0.0018469719431916899
6085,7898673,2018-10-02 02:19:03.883207,M1X,<0.00005
6086,1818603,2018-10-02 09:09:44.307909,M3M,0.007182682419433569
6087,6819286,2018-10-02 16:00:24.732610,M4A,0.005363069315453172
6088,5023021,2018-10-02 22:51:05.157311,M1E,<0.00005
6089,7343879,2018-10-03 05:41:45.582013,M5C,0.013826976687347062
6090,6053522,2018-10-03 12:32:26.006714,M3N,<0.00005
6091,2112491,2018-10-03 19:23:06.431415,M4B,<0.00005
6092,6603352,2018-10-04 02:13:46.856117,M6S,0.011308815725151668
6093,3396153,2018-10-04 09:04:27.280818,M1T,<0.00005
6094,4027491,2018-10-04 15:55:07.705520,M1X,0.0014553824609711626
6095,2865520,2018-10-04 22:45:48.130221,M1H,0.011814736061078607
6096,3334429,2018-10-05 05:36:28.554922,M6E,0.0021447974057836913
6097,4111256,2018-10-05 12:27:08.979624,M1E,0.006361462144027585
6098,2528495,2018-10-05 19:17:49.404325,M4J,0.01404813049472596
6099,4393066,2018-10-06 02:08:29.829026,M5A,0.005837781832424542
6100,5649601,2018-10-06 08:59:10.253728,M5P,0.00027722857496364703
6101,5329690,2018-10-06 15:49:50.678429,M2J,<0.00005
6102,9764756,2018-10-06 22:40:31.103131,M6N,0.0006736011274052498
6103,8942887,2018-10-07 05:31:11.527832,M6L,0.0
6104,6017407,2018-10-07 12:21:51.952533,M5R,0.0
6105,2678818,2018-10-07 19:12:32.377235,M8Z,<0.00005
6106,5802482,2018-10-08 02:03:12.801936,M6K,0.009585270910637256
6107,8744979,2018-10-08 08:53:53.226638,M6B,0.0
6108,2852323,2018-10-08 15:44:33.651339,M4J,0.004995620316592951
6109,1031903,2018-10-08 22:35:14.076040,M1X,0.005394710956953429
6110,9230028,2018-10-09 05:25:54.500742,M4E,0.015424685659837942
6111,7656341,2018-10-09 12:16:34.925443,M9P,0.002747583096108217
6112,3455827,2018-10-09 19:07:15.350144,M3C,<0.00005
6113,2319276,2018-10-10 01:57:55.774846,M6P,0.005256954078783013
6114,2988322,2018-10-10 08:48:36.199547,M1N,<0.00005
6115,1832547,2018-10-10 15:39:16.624249,M3K,0.005308324171639346
6116,9746013,2018-10-10 22:29:57.048950,M1X,0.0017545329233170214
6117,6056643,2018-10-11 05:20:37.473651,M5S,0.004545346070712402
6118,7854782,2018-10-11 12:11:17.898353,M4L,0.0
6119,6682021,2018-10-11 19:01:58.323054,M6E,0.0070753584948085625
6120,8477875,2018-10-12 01:52:38.747755,M1G,0.010670086745484164
6121,7763004,2018-10-12 08:43:19.172457,M9M,0.0017723433600966934
6122,4228051,2018-10-12 15:33:59.597158,M5J,0.008508608052060973
6123,4978365,2018-10-12 22:24:40.021860,M2R,0.006002623450208095
6124,8862269,2018-10-13 05:15:20.446561,M9W,0.005533150025889285
6125,6546584,2018-10-13 12:06:00.871262,M2N,<0.00005
6126,7130556,2018-10-13 18:56:41.295964,M2M,<0.00005
6127,3714569,2018-10-14 01:47:21.720665,M2P,0.0037858009487237313
6128,2427570,2018-10-14 08:38:02.145367,M5J,0.008843413978796002
6129,6695924,2018-10-14 15:28:42.570068,M6N,0.0
6130,1356831,2018-10-14 22:19:22.994769,M4N,0.0041054623236101775
6131,6628177,2018-10-15 05:10:03.419471,M2R,0.003897238853222397
6132,1950363,2018-10-15 12:00:43.844172,M5T,0.013981868229750522
6133,6311313,2018-10-15 18:51:24.268873,M4C,0.0028133592605943812
6134,9180169,2018-10-16 01:42:04.693575,M1E,0.009439888715617165
6135,2798474,2018-10-16 08:32:45.118276,M6H,0.00587650905913477
6136,6864281,2018-10-16 15:23:25.542978,M5G,<0.00005
6137,6608072,2018-10-16 22:14:05.967679,M6M,0.0
6138,8258304,2018-10-17 05:04:46.392380,M5R,<0.00005
6139,5814830,2018-10-17 11:55:26.817082,M5R,0.00743688416356598
6140,3173951,2018-10-17 18:46:07.241783,M5P,0.001397900983157176
6141,6295627,2018-10-18 01:36:47.666485,M6L,0.0
6142,7401020,2018-10-18 08:27:28.091186,M1E,<0.00005
6143,2313627,2018-10-18 15:18:08.515887,M2N,0.004418827683440352
6144,4505135,2018-10-18 22:08:48.940589,M5J,0.0038299569485455323
6145,8223285,2018-10-19 04:59:29.365290,M5C,<0.00005
6146,3606175,2018-10-19 11:50:09.789991,M4R,<0.00005
6147,4744506,2018-10-19 18:40:50.214693,M5M,<0.00005
6148,8675603,2018-10-20 01:31:30.639394,M4E,0.004526919859854237
6149,6502957,2018-10-20 08:22:11.064096,M4S,0.0018432471825484504
6150,8653974,2018-10-20 15:12:51.488797,M9L,0.012902278042680931
6151,4924174,2018-10-20 22:03:31.913498,M1S,0.004438122886433551
6152,6441667,2018-10-21 04:54:12.338200,M5K,0.0025694211927730676
6153,7370437,2018-10-21 11:44:52.762901,M4E,0.00230775434696489
6154,9522512,2018-10-21 18:35:33.187602,M1N,0.0
6155,5884669,2018-10-22 01:26:13.612304,M5G,<0.00005
6156,3725584,2018-10-22 08:16:54.037005,M1T,0.0
6157,8782659,2018-10-22 15:07:34.461707,M9W,0.0017986290047824409
6158,9793507,2018-10-22 21:58:14.886408,M3M,<0.00005
6159,9568281,2018-10-23 04:48:55.311109,M3N,<0.00005
6160,5142067,2018-10-23 11:39:35.735811,M6K,0.0036841292191721322
6161,4366691,2018-10-23 18:30:16.160512,M9V,0.010778825082754469
6162,4305393,2018-10-24 01:20:56.585214,M6K,0.010139310969735863
6163,2955785,2018-10-24 08:11:37.009915,M2P,<0.00005
6164,6614413,2018-10-24 15:02:17.434616,M2H,<0.00005
6165,8332994,2018-10-24 21:52:57.859318,M4R,0.001447363195785209
6166,2148041,2018-10-25 04:43:38.284019,M4X,0.00928828192809605
6167,6761444,2018-10-25 11:34:18.708720,M9B,0.001407991411080225
6168,1738807,2018-10-25 18:24:59.133422,M3K,<0.00005
6169,2685404,2018-10-26 01:15:39.558123,M1S,0.008561566319057102
6170,8728716,2018-10-26 08:06:19.982825,M4N,0.011978762092901154
6171,7571865,2018-10-26 14:57:00.407526,M9P,0.006392741421864185
6172,7536959,2018-10-26 21:47:40.832227,M9L,0.008220889691909863
6173,1537199,2018-10-27 04:38:21.256929,M1G,0.009607914450574575
6174,2551291,2018-10-27 11:29:01.681630,M6E,0.008685530724692058
6175,7041698,2018-10-27 18:19:42.106331,M8W,<0.00005
6176,6711578,2018-10-28 01:10:22.531033,M5C,0.0023040289735763958
6177,3485745,2018-10-28 08:01:02.955734,M1W,0.015105305656168178
6178,4600314,2018-10-28 14:51:43.380436,M4G,0.0033279034364157413
6179,6725032,2018-10-28 21:42:23.805137,M9C,0.0031857641922704532
6180,1537144,2018-10-29 04:33:04.229838,M9V,<0.00005
6181,7385097,2018-10-29 11:23:44.654540,M1W,<0.00005
6182,5012289,2018-10-29 18:14:25.079241,M5H,0.006144548607000566
6183,1440847,2018-10-30 01:05:05.503943,M3L,0.0
6184,5132610,2018-10-30 07:55:45.928644,M1B,0.003179601729568833
6185,7327420,2018-10-30 14:46:26.353345,M6J,0.006174161561834451
6186,7734930,2018-10-30 21:37:06.778047,M6L,0.007120019804433877
6187,6969724,2018-10-31 04:27:47.202748,M1C,0.00797702678274969
6188,3738813,2018-10-31 11:18:27.627449,M1C,0.0044291817448283985
6189,9265215,2018-10-31 18:09:08.052151,M3H,0.0022888528672101393
6190,5942035,2018-11-01 00:59:48.476852,M1G,0.004772646277719533
6191,7110494,2018-11-01 07:50:28.901554,M4V,0.012907253797582858
6192,4709993,2018-11-01 14:41:09.326255,M3A,<0.00005
6193,2605967,2018-11-01 21:31:49.750956,M6K,<0.00005
6194,1888220,2018-11-02 04:22:30.175658,M6E,0.001856023280278697
6195,6213833,2018-11-02 11:13:10.600359,M1K,0.0017261756930448857
6196,4291633,2018-11-02 18:03:51.025061,M9W,0.0
6197,3801348,2018-11-03 00:54:31.449762,M1T,0.015213903602637708
6198,3904754,2018-11-03 07:45:11.874463,M3K,<0.00005
6199,4643004,2018-11-03 14:35:52.299165,M3J,0.0
6200,5797306,2018-11-03 21:26:32.723866,M2H,0.006349170042616787
6201,9939583,2018-11-04 04:17:13.148567,M3M,0.004934963820187755
6202,8042309,2018-11-04 11:07:53.573269,M4S,<0.00005
6203,8906775,2018-11-04 17:58:33.997970,M6K,0.0
6204,2694269,2018-11-05 00:49:14.422672,M9M,<0.00005
6205,7001513,2018-11-05 07:39:54.847373,M9V,0.000473617852396184
6206,2280963,2018-11-05 14:30:35.272074,M4J,<0.00005
6207,3426438,2018-11-05 21:21:15.696776,M1T,0.004743052750686882
6208,7113231,2018-11-06 04:11:56.121477,M2N,0.006390355330197708
6209,6899518,2018-11-06 11:02:36.546178,M5N,0.013899353214182647
6210,9214921,2018-11-06 17:53:16.970880,M6B,0.007779177067472739
6211,8307381,2018-11-07 00:43:57.395581,M2N,0.014935429225301469
6212,9227051,2018-11-07 07:34:37.820283,M1B,<0.00005
6213,8210774,2018-11-07 14:25:18.244984,M6L,<0.00005
6214,6976187,2018-11-07 21:15:58.669685,M1B,<0.00005
6215,8101978,2018-11-08 04:06:39.094387,M5H,0.006710320086688717
6216,4414343,2018-11-08 10:57:19.519088,M3M,0.003193695077982156
6217,2366668,2018-11-08 17:47:59.943790,M1M,0.00042448037468450703
6218,9238857,2018-11-09 00:38:40.368491,M2K,0.0
6219,1244957,2018-11-09 07:29:20.793192,M4N,0.003930667914362784
6220,4350023,2018-11-09 14:20:01.217894,M5T,0.006447518937635835
6221,2824829,2018-11-09 21:10:41.642595,M5B,<0.00005
6222,4069367,2018-11-10 04:01:22.067296,M2H,0.0
6223,1799527,2018-11-10 10:52:02.491998,M2K,0.003195841657129272
6224,1372963,2018-11-10 17:42:42.916699,M4R,0.010591212018991415
6225,3163544,2018-11-11 00:33:23.341401,M5J,<0.00005
6226,2794401,2018-11-11 07:24:03.766102,M9B,0.001418771265675842
6227,5429930,2018-11-11 14:14:44.190803,M1K,0.0
6228,9389166,2018-11-11 21:05:24.615505,M2P,<0.00005
6229,5796366,2018-11-12 03:56:05.040206,M8W,0.0032752601210760584
6230,9064989,2018-11-12 10:46:45.464907,M1B,0.00797549039765912
6231,1998746,2018-11-12 17:37:25.889609,M4B,<0.00005
6232,6212597,2018-11-13 00:28:06.314310,M2P,0.0009275925036851488
6233,7501894,2018-11-13 07:18:46.739012,M6P,0.00561497127841968
6234,8314602,2018-11-13 14:09:27.163713,M2R,<0.00005
6235,8745781,2018-11-13 21:00:07.588414,M2N,0.006912316547015622
6236,9558646,2018-11-14 03:50:48.013116,M8Z,0.0066793316397016946
6237,4573345,2018-11-14 10:41:28.437817,M6A,3.8177433856128457e-05
6238,7498816,2018-11-14 17:32:08.862519,M1V,0.0021416624211888554
6239,1533310,2018-11-15 00:22:49.287220,M9C,1.6395017638275167e-05
6240,7326059,2018-11-15 07:13:29.711921,M1H,<0.00005
6241,1704792,2018-11-15 14:04:10.136623,M6E,0.016438692251275044
6242,2198092,2018-11-15 20:54:50.561324,M4A,0.0009241558493667638
6243,5444956,2018-11-16 03:45:30.986025,M5C,0.01146639406884985
6244,8087816,2018-11-16 10:36:11.410727,M9W,0.011880861331111044
6245,2187519,2018-11-16 17:26:51.835428,M9C,0.005222605992087093
6246,1816756,2018-11-17 00:17:32.260130,M8X,<0.00005
6247,8604666,2018-11-17 07:08:12.684831,M9W,<0.00005
6248,9560195,2018-11-17 13:58:53.109532,M1N,<0.00005
6249,8267437,2018-11-17 20:49:33.534234,M1B,<0.00005
6250,9087736,2018-11-18 03:40:13.958935,M5M,0.00359901608246328
6251,4713084,2018-11-18 10:30:54.383637,M5H,0.0024988921514020592
6252,7948276,2018-11-18 17:21:34.808338,M3A,<0.00005
6253,1200361,2018-11-19 00:12:15.233039,M2J,0.0
6254,8658889,2018-11-19 07:02:55.657741,M4Y,0.0077188909790806655
6255,1069212,2018-11-19 13:53:36.082442,M2K,3.209107034147802e-05
6256,3044640,2018-11-19 20:44:16.507143,M2L,<0.00005
6257,3581824,2018-11-20 03:34:56.931845,M4P,0.011521449437220794
6258,6701210,2018-11-20 10:25:37.356546,M4A,0.009414007215655922
6259,7085249,2018-11-20 17:16:17.781248,M2H,0.009538639880752603
6260,8049025,2018-11-21 00:06:58.205949,M3J,0.010755400318750698
6261,7260405,2018-11-21 06:57:38.630650,M9C,<0.00005
6262,3589777,2018-11-21 13:48:19.055352,M2M,<0.00005
6263,6242180,2018-11-21 20:38:59.480053,M4K,0.00788211617404097
6264,9871262,2018-11-22 03:29:39.904754,M6E,<0.00005
6265,5403951,2018-11-22 10:20:20.329456,M5J,0.003460763207806589
6266,9953365,2018-11-22 17:11:00.754157,M6R,0.007491339363482428
6267,1705398,2018-11-23 00:01:41.178859,M1G,0.00601995301654569
6268,5826200,2018-11-23 06:52:21.603560,M4G,0.0
6269,5296670,2018-11-23 13:43:02.028261,M5N,<0.00005
6270,5379335,2018-11-23 20:33:42.452963,M5E,0.0059814794394314665
6271,4798977,2018-11-24 03:24:22.877664,M6A,0.012537063487365272
6272,4402480,2018-11-24 10:15:03.302366,M4C,0.010533618781832102
6273,4367343,2018-11-24 17:05:43.727067,M4G,<0.00005
6274,5176117,2018-11-24 23:56:24.151768,M4M,0.0
6275,7055718,2018-11-25 06:47:04.576470,M4B,0.010718570572417496
6276,8419525,2018-11-25 13:37:45.001171,M6R,<0.00005
6277,1026255,2018-11-25 20:28:25.425872,M9A,0.0
6278,8927097,2018-11-26 03:19:05.850574,M2N,0.010473606575685177
6279,3556794,2018-11-26 10:09:46.275275,M5M,0.008148859558387778
6280,5470885,2018-11-26 17:00:26.699977,M8W,<0.00005
6281,5357094,2018-11-26 23:51:07.124678,M5A,0.0
6282,3978647,2018-11-27 06:41:47.549379,M3N,0.0033227174610213814
6283,3369223,2018-11-27 13:32:27.974081,M1K,0.00035971272326075845
6284,7216797,2018-11-27 20:23:08.398782,M5C,0.0
6285,1790605,2018-11-28 03:13:48.823483,M6M,0.005005530118881746
6286,2156628,2018-11-28 10:04:29.248185,M8Y,<0.00005
6287,1131040,2018-11-28 16:55:09.672886,M5A,0.013202779176462013
6288,2052491,2018-11-28 23:45:50.097588,M1R,0.011482750860461546
6289,9876676,2018-11-29 06:36:30.522289,M5V,<0.00005
6290,3453652,2018-11-29 13:27:10.946990,M6E,0.00572852115681476
6291,5871592,2018-11-29 20:17:51.371692,M4X,0.006257474492658297
6292,7753789,2018-11-30 03:08:31.796393,M5C,0.0050551631619908804
